coub,sex,edu_lfs,occ_1d,occ_other,skill_occ,overqualified,oecd,regionb,oecdb,fborn,number
AGO,2,2,0,,99,99,1,AFRI,0,1,4
AGO,2,2,1,,3,99,1,AFRI,0,1,593
AGO,2,2,2,,3,99,1,AFRI,0,1,605
AGO,2,2,3,,3,99,1,AFRI,0,1,3051
AGO,2,2,4,,2,99,1,AFRI,0,1,3092
AGO,2,2,5,,2,99,1,AFRI,0,1,6397
AGO,2,2,6,,2,99,1,AFRI,0,1,544
AGO,2,2,7,,2,99,1,AFRI,0,1,616
AGO,2,2,8,,2,99,1,AFRI,0,1,389
AGO,2,2,9,,1,99,1,AFRI,0,1,2562
AGO,2,2,,USA_11,3,99,1,AFRI,0,1,166
AGO,2,2,,USA_13,3,99,1,AFRI,0,1,62
AGO,2,2,,USA_15,3,99,1,AFRI,0,1,10
AGO,2,2,,USA_21,3,99,1,AFRI,0,1,236
AGO,2,2,,USA_23,3,99,1,AFRI,0,1,13
AGO,2,2,,USA_25,3,99,1,AFRI,0,1,39
AGO,2,2,,USA_27,3,99,1,AFRI,0,1,77
AGO,2,2,,USA_29,3,99,1,AFRI,0,1,154
AGO,2,2,,USA_31,2,99,1,AFRI,0,1,427
AGO,2,2,,USA_33,2,99,1,AFRI,0,1,8
AGO,2,2,,USA_35,2,99,1,AFRI,0,1,164
AGO,2,2,,USA_37,2,99,1,AFRI,0,1,64
AGO,2,2,,USA_39,2,99,1,AFRI,0,1,423
AGO,2,2,,USA_41,2,99,1,AFRI,0,1,321
AGO,2,2,,USA_43,2,99,1,AFRI,0,1,320
AGO,2,2,,USA_51,2,99,1,AFRI,0,1,337
AGO,2,3,1,,3,0,1,AFRI,0,1,664
AGO,2,3,2,,3,0,1,AFRI,0,1,12419
AGO,2,3,3,,3,0,1,AFRI,0,1,2477
AGO,2,3,4,,2,1,1,AFRI,0,1,1286
AGO,2,3,5,,2,1,1,AFRI,0,1,1134
AGO,2,3,6,,2,1,1,AFRI,0,1,314
AGO,2,3,7,,2,1,1,AFRI,0,1,443
AGO,2,3,8,,2,1,1,AFRI,0,1,143
AGO,2,3,9,,1,1,1,AFRI,0,1,454
AGO,2,3,99,,99,99,1,AFRI,0,1,1
AGO,2,3,,USA_11,3,0,1,AFRI,0,1,554
AGO,2,3,,USA_13,3,0,1,AFRI,0,1,106
AGO,2,3,,USA_15,3,0,1,AFRI,0,1,101
AGO,2,3,,USA_19,3,0,1,AFRI,0,1,101
AGO,2,3,,USA_21,3,0,1,AFRI,0,1,94
AGO,2,3,,USA_23,3,0,1,AFRI,0,1,34
AGO,2,3,,USA_25,3,0,1,AFRI,0,1,180
AGO,2,3,,USA_27,3,0,1,AFRI,0,1,12
AGO,2,3,,USA_29,3,0,1,AFRI,0,1,288
AGO,2,3,,USA_31,2,1,1,AFRI,0,1,204
AGO,2,3,,USA_33,2,1,1,AFRI,0,1,96
AGO,2,3,,USA_41,2,1,1,AFRI,0,1,402
AGO,2,3,,USA_43,2,1,1,AFRI,0,1,413
AGO,2,3,,USA_51,2,1,1,AFRI,0,1,141
AGO,2,3,,USA_53,2,1,1,AFRI,0,1,17
AGO,2,99,2,,3,99,1,AFRI,0,1,4
AGO,2,99,3,,3,99,1,AFRI,0,1,7
AGO,2,99,5,,2,99,1,AFRI,0,1,48
AGO,2,99,7,,2,99,1,AFRI,0,1,28
AGO,2,99,8,,2,99,1,AFRI,0,1,35
AGO,2,99,9,,1,99,1,AFRI,0,1,26
AGO,2,99,99,,99,99,1,AFRI,0,1,1
AGO,99,1,3,,3,99,1,AFRI,0,1,16
AGO,99,1,5,,2,99,1,AFRI,0,1,27
AGO,99,1,8,,2,99,1,AFRI,0,1,365
AGO,99,1,9,,1,99,1,AFRI,0,1,1567
AGO,99,2,4,,2,99,1,AFRI,0,1,29
AGO,99,2,5,,2,99,1,AFRI,0,1,63
AGO,99,2,8,,2,99,1,AFRI,0,1,116
AGO,99,2,9,,1,99,1,AFRI,0,1,94
AGO,99,3,3,,3,0,1,AFRI,0,1,244
AGO,99,3,5,,2,1,1,AFRI,0,1,22
AIA,1,1,3,,3,99,1,SCAC,0,1,1
AIA,1,1,7,,2,99,1,SCAC,0,1,10
AIA,1,1,,USA_35,2,99,1,SCAC,0,1,12
AIA,1,1,,USA_43,2,99,1,SCAC,0,1,60
AIA,1,1,,USA_47,2,99,1,SCAC,0,1,76
AIA,1,1,,USA_51,2,99,1,SCAC,0,1,38
AIA,1,1,,USA_53,2,99,1,SCAC,0,1,22
AIA,1,2,3,,3,99,1,SCAC,0,1,1
AIA,1,2,,USA_11,3,99,1,SCAC,0,1,49
AIA,1,2,,USA_15,3,99,1,SCAC,0,1,9
AIA,1,2,,USA_31,2,99,1,SCAC,0,1,121
AIA,1,2,,USA_35,2,99,1,SCAC,0,1,72
AIA,1,2,,USA_37,2,99,1,SCAC,0,1,17
AIA,1,2,,USA_41,2,99,1,SCAC,0,1,22
AIA,1,2,,USA_47,2,99,1,SCAC,0,1,171
AIA,1,2,,USA_49,2,99,1,SCAC,0,1,9
AIA,1,2,,USA_51,2,99,1,SCAC,0,1,205
AIA,1,2,,USA_53,2,99,1,SCAC,0,1,307
AIA,1,2,,USA_55,2,99,1,SCAC,0,1,85
AIA,1,3,,USA_11,3,0,1,SCAC,0,1,103
AIA,1,3,,USA_13,3,0,1,SCAC,0,1,16
AIA,1,3,,USA_15,3,0,1,SCAC,0,1,47
AIA,1,3,,USA_25,3,0,1,SCAC,0,1,17
AIA,1,3,,USA_29,3,0,1,SCAC,0,1,328
AIA,1,3,,USA_33,2,1,1,SCAC,0,1,52
AIA,1,3,,USA_43,2,1,1,SCAC,0,1,178
AIA,1,3,,USA_49,2,1,1,SCAC,0,1,29
AIA,1,3,,USA_53,2,1,1,SCAC,0,1,372
AIA,2,1,2,,3,99,1,SCAC,0,1,1
AIA,2,1,8,,2,99,1,SCAC,0,1,4
AIA,2,1,9,,1,99,1,SCAC,0,1,2
AIA,2,1,,USA_37,2,99,1,SCAC,0,1,54
AIA,2,1,,USA_39,2,99,1,SCAC,0,1,58
AIA,2,1,,USA_41,2,99,1,SCAC,0,1,51
AIA,2,1,,USA_43,2,99,1,SCAC,0,1,17
AIA,2,2,9,,1,99,1,SCAC,0,1,183
AIA,2,2,,USA_21,3,99,1,SCAC,0,1,79
AIA,2,2,,USA_25,3,99,1,SCAC,0,1,39
AIA,2,2,,USA_29,3,99,1,SCAC,0,1,154
AIA,2,2,,USA_31,2,99,1,SCAC,0,1,213
AIA,2,2,,USA_43,2,99,1,SCAC,0,1,11
AIA,2,2,,USA_51,2,99,1,SCAC,0,1,126
AIA,2,3,1,,3,0,1,SCAC,0,1,1
AIA,2,3,3,,3,0,1,SCAC,0,1,10
AIA,2,3,5,,2,1,1,SCAC,0,1,15
AIA,2,3,,USA_11,3,0,1,SCAC,0,1,80
AIA,2,3,,USA_13,3,0,1,SCAC,0,1,79
AIA,2,3,,USA_15,3,0,1,SCAC,0,1,67
AIA,2,3,,USA_19,3,0,1,SCAC,0,1,62
AIA,2,3,,USA_21,3,0,1,SCAC,0,1,62
AIA,2,3,,USA_25,3,0,1,SCAC,0,1,68
AIA,2,3,,USA_29,3,0,1,SCAC,0,1,360
AIA,2,3,,USA_33,2,1,1,SCAC,0,1,96
AIA,2,3,,USA_41,2,1,1,SCAC,0,1,24
AIA,2,3,,USA_43,2,1,1,SCAC,0,1,104
AIA,2,3,,USA_53,2,1,1,SCAC,0,1,17
ALB,1,1,0,,99,99,1,EURO,0,1,41
ALB,1,1,1,,3,99,1,EURO,0,1,1946
ALB,1,1,2,,3,99,1,EURO,0,1,195
ALB,1,1,3,,3,99,1,EURO,0,1,2711
ALB,1,1,4,,2,99,1,EURO,0,1,2641
ALB,1,1,5,,2,99,1,EURO,0,1,13264
ALB,1,1,6,,2,99,1,EURO,0,1,18161
ALB,1,1,7,,2,99,1,EURO,0,1,79731
ALB,1,1,8,,2,99,1,EURO,0,1,16570
ALB,1,1,9,,1,99,1,EURO,0,1,47686
ALB,1,1,99,,99,99,1,EURO,0,1,4
ALB,1,1,,USA_11,3,99,1,EURO,0,1,168
ALB,1,1,,USA_35,2,99,1,EURO,0,1,381
ALB,1,1,,USA_37,2,99,1,EURO,0,1,146
ALB,1,1,,USA_41,2,99,1,EURO,0,1,97
ALB,1,1,,USA_43,2,99,1,EURO,0,1,220
ALB,1,1,,USA_47,2,99,1,EURO,0,1,975
ALB,1,1,,USA_49,2,99,1,EURO,0,1,680
ALB,1,1,,USA_51,2,99,1,EURO,0,1,93
ALB,1,1,,USA_53,2,99,1,EURO,0,1,283
ALB,1,2,0,,99,99,1,EURO,0,1,179
ALB,1,2,1,,3,99,1,EURO,0,1,2801
ALB,1,2,2,,3,99,1,EURO,0,1,718
ALB,1,2,3,,3,99,1,EURO,0,1,3669
ALB,1,2,4,,2,99,1,EURO,0,1,3936
ALB,1,2,5,,2,99,1,EURO,0,1,20208
ALB,1,2,6,,2,99,1,EURO,0,1,4739
ALB,1,2,7,,2,99,1,EURO,0,1,55130
ALB,1,2,8,,2,99,1,EURO,0,1,14705
ALB,1,2,9,,1,99,1,EURO,0,1,16584
ALB,1,2,99,,99,99,1,EURO,0,1,6
ALB,1,2,,USA_11,3,99,1,EURO,0,1,904
ALB,1,2,,USA_17,3,99,1,EURO,0,1,362
ALB,1,2,,USA_21,3,99,1,EURO,0,1,385
ALB,1,2,,USA_27,3,99,1,EURO,0,1,104
ALB,1,2,,USA_29,3,99,1,EURO,0,1,207
ALB,1,2,,USA_31,2,99,1,EURO,0,1,126
ALB,1,2,,USA_33,2,99,1,EURO,0,1,258
ALB,1,2,,USA_35,2,99,1,EURO,0,1,3675
ALB,1,2,,USA_37,2,99,1,EURO,0,1,2052
ALB,1,2,,USA_39,2,99,1,EURO,0,1,324
ALB,1,2,,USA_41,2,99,1,EURO,0,1,1268
ALB,1,2,,USA_43,2,99,1,EURO,0,1,956
ALB,1,2,,USA_47,2,99,1,EURO,0,1,5051
ALB,1,2,,USA_49,2,99,1,EURO,0,1,893
ALB,1,2,,USA_51,2,99,1,EURO,0,1,1474
ALB,1,2,,USA_53,2,99,1,EURO,0,1,1160
ALB,1,3,0,,99,99,1,EURO,0,1,216
ALB,1,3,1,,3,0,1,EURO,0,1,1588
ALB,1,3,2,,3,0,1,EURO,0,1,5666
ALB,1,3,3,,3,0,1,EURO,0,1,4203
ALB,1,3,4,,2,1,1,EURO,0,1,2635
ALB,1,3,5,,2,1,1,EURO,0,1,3795
ALB,1,3,6,,2,1,1,EURO,0,1,614
ALB,1,3,7,,2,1,1,EURO,0,1,6310
ALB,1,3,8,,2,1,1,EURO,0,1,2252
ALB,1,3,9,,1,1,1,EURO,0,1,2613
ALB,1,3,99,,99,99,1,EURO,0,1,6
ALB,1,3,,USA_11,3,0,1,EURO,0,1,618
ALB,1,3,,USA_13,3,0,1,EURO,0,1,435
ALB,1,3,,USA_15,3,0,1,EURO,0,1,173
ALB,1,3,,USA_17,3,0,1,EURO,0,1,328
ALB,1,3,,USA_19,3,0,1,EURO,0,1,172
ALB,1,3,,USA_21,3,0,1,EURO,0,1,69
ALB,1,3,,USA_23,3,0,1,EURO,0,1,235
ALB,1,3,,USA_25,3,0,1,EURO,0,1,128
ALB,1,3,,USA_27,3,0,1,EURO,0,1,405
ALB,1,3,,USA_29,3,0,1,EURO,0,1,657
ALB,1,3,,USA_31,2,1,1,EURO,0,1,76
ALB,1,3,,USA_33,2,1,1,EURO,0,1,571
ALB,1,3,,USA_35,2,1,1,EURO,0,1,525
ALB,1,3,,USA_37,2,1,1,EURO,0,1,490
ALB,1,3,,USA_39,2,1,1,EURO,0,1,156
ALB,1,3,,USA_41,2,1,1,EURO,0,1,1030
ALB,1,3,,USA_43,2,1,1,EURO,0,1,664
ALB,1,3,,USA_47,2,1,1,EURO,0,1,350
ALB,1,3,,USA_49,2,1,1,EURO,0,1,493
ALB,1,3,,USA_51,2,1,1,EURO,0,1,507
ALB,1,3,,USA_53,2,1,1,EURO,0,1,844
ALB,1,3,,USA_55,2,1,1,EURO,0,1,69
ALB,1,99,0,,99,99,1,EURO,0,1,4
ALB,1,99,1,,3,99,1,EURO,0,1,20
ALB,1,99,2,,3,99,1,EURO,0,1,4
ALB,1,99,3,,3,99,1,EURO,0,1,34
ALB,1,99,4,,2,99,1,EURO,0,1,9
ALB,1,99,5,,2,99,1,EURO,0,1,55
ALB,1,99,6,,2,99,1,EURO,0,1,6
ALB,1,99,7,,2,99,1,EURO,0,1,268
ALB,1,99,8,,2,99,1,EURO,0,1,48
ALB,1,99,9,,1,99,1,EURO,0,1,148
ALB,1,99,,JPN_E,2,99,1,EURO,0,1,13
ALB,2,1,0,,99,99,1,EURO,0,1,28
ALB,2,1,1,,3,99,1,EURO,0,1,746
ALB,2,1,2,,3,99,1,EURO,0,1,509
ALB,2,1,3,,3,99,1,EURO,0,1,832
ALB,2,1,4,,2,99,1,EURO,0,1,773
ALB,2,1,5,,2,99,1,EURO,0,1,16581
ALB,2,1,6,,2,99,1,EURO,0,1,3496
ALB,2,1,7,,2,99,1,EURO,0,1,4260
ALB,2,1,8,,2,99,1,EURO,0,1,2817
ALB,2,1,9,,1,99,1,EURO,0,1,38310
ALB,2,1,,USA_35,2,99,1,EURO,0,1,618
ALB,2,1,,USA_37,2,99,1,EURO,0,1,739
ALB,2,1,,USA_39,2,99,1,EURO,0,1,262
ALB,2,1,,USA_41,2,99,1,EURO,0,1,220
ALB,2,1,,USA_43,2,99,1,EURO,0,1,477
ALB,2,1,,USA_51,2,99,1,EURO,0,1,204
ALB,2,2,0,,99,99,1,EURO,0,1,15
ALB,2,2,1,,3,99,1,EURO,0,1,1167
ALB,2,2,2,,3,99,1,EURO,0,1,977
ALB,2,2,3,,3,99,1,EURO,0,1,1965
ALB,2,2,4,,2,99,1,EURO,0,1,3068
ALB,2,2,5,,2,99,1,EURO,0,1,25753
ALB,2,2,6,,2,99,1,EURO,0,1,994
ALB,2,2,7,,2,99,1,EURO,0,1,3307
ALB,2,2,8,,2,99,1,EURO,0,1,2963
ALB,2,2,9,,1,99,1,EURO,0,1,26824
ALB,2,2,,USA_11,3,99,1,EURO,0,1,590
ALB,2,2,,USA_13,3,99,1,EURO,0,1,358
ALB,2,2,,USA_25,3,99,1,EURO,0,1,793
ALB,2,2,,USA_29,3,99,1,EURO,0,1,740
ALB,2,2,,USA_31,2,99,1,EURO,0,1,502
ALB,2,2,,USA_35,2,99,1,EURO,0,1,2436
ALB,2,2,,USA_37,2,99,1,EURO,0,1,2408
ALB,2,2,,USA_39,2,99,1,EURO,0,1,1544
ALB,2,2,,USA_41,2,99,1,EURO,0,1,2317
ALB,2,2,,USA_43,2,99,1,EURO,0,1,1491
ALB,2,2,,USA_51,2,99,1,EURO,0,1,751
ALB,2,2,,USA_53,2,99,1,EURO,0,1,238
ALB,2,3,0,,99,99,1,EURO,0,1,102
ALB,2,3,1,,3,0,1,EURO,0,1,1052
ALB,2,3,2,,3,0,1,EURO,0,1,8355
ALB,2,3,3,,3,0,1,EURO,0,1,6759
ALB,2,3,4,,2,1,1,EURO,0,1,3807
ALB,2,3,5,,2,1,1,EURO,0,1,6672
ALB,2,3,6,,2,1,1,EURO,0,1,711
ALB,2,3,7,,2,1,1,EURO,0,1,330
ALB,2,3,8,,2,1,1,EURO,0,1,822
ALB,2,3,9,,1,1,1,EURO,0,1,5885
ALB,2,3,99,,99,99,1,EURO,0,1,5
ALB,2,3,,USA_11,3,0,1,EURO,0,1,1451
ALB,2,3,,USA_13,3,0,1,EURO,0,1,1527
ALB,2,3,,USA_15,3,0,1,EURO,0,1,338
ALB,2,3,,USA_19,3,0,1,EURO,0,1,126
ALB,2,3,,USA_21,3,0,1,EURO,0,1,282
ALB,2,3,,USA_23,3,0,1,EURO,0,1,426
ALB,2,3,,USA_25,3,0,1,EURO,0,1,1342
ALB,2,3,,USA_27,3,0,1,EURO,0,1,549
ALB,2,3,,USA_29,3,0,1,EURO,0,1,2099
ALB,2,3,,USA_31,2,1,1,EURO,0,1,772
ALB,2,3,,USA_35,2,1,1,EURO,0,1,405
ALB,2,3,,USA_37,2,1,1,EURO,0,1,1174
ALB,2,3,,USA_39,2,1,1,EURO,0,1,460
ALB,2,3,,USA_41,2,1,1,EURO,0,1,1002
ALB,2,3,,USA_43,2,1,1,EURO,0,1,1619
ALB,2,3,,USA_51,2,1,1,EURO,0,1,745
ALB,2,99,1,,3,99,1,EURO,0,1,4
ALB,2,99,2,,3,99,1,EURO,0,1,14
ALB,2,99,3,,3,99,1,EURO,0,1,150
ALB,2,99,4,,2,99,1,EURO,0,1,16
ALB,2,99,5,,2,99,1,EURO,0,1,327
ALB,2,99,6,,2,99,1,EURO,0,1,5
ALB,2,99,7,,2,99,1,EURO,0,1,43
ALB,2,99,8,,2,99,1,EURO,0,1,12
ALB,2,99,9,,1,99,1,EURO,0,1,74
ALB,99,1,2,,3,99,1,EURO,0,1,33
ALB,99,1,5,,2,99,1,EURO,0,1,226
ALB,99,1,7,,2,99,1,EURO,0,1,114
ALB,99,1,8,,2,99,1,EURO,0,1,318
ALB,99,1,9,,1,99,1,EURO,0,1,445
ALB,99,2,1,,3,99,1,EURO,0,1,10
ALB,99,2,2,,3,99,1,EURO,0,1,66
ALB,99,2,3,,3,99,1,EURO,0,1,212
ALB,99,2,4,,2,99,1,EURO,0,1,67
ALB,99,2,5,,2,99,1,EURO,0,1,303
ALB,99,2,7,,2,99,1,EURO,0,1,549
ALB,99,2,8,,2,99,1,EURO,0,1,262
ALB,99,2,9,,1,99,1,EURO,0,1,546
ALB,99,3,1,,3,0,1,EURO,0,1,120
ALB,99,3,2,,3,0,1,EURO,0,1,837
ALB,99,3,3,,3,0,1,EURO,0,1,69
ALB,99,3,4,,2,1,1,EURO,0,1,461
ALB,99,3,6,,2,1,1,EURO,0,1,21
ALB,99,3,7,,2,1,1,EURO,0,1,431
ALB,99,3,8,,2,1,1,EURO,0,1,281
ALB,99,3,9,,1,1,1,EURO,0,1,627
AND,1,1,1,,3,99,1,EURO,0,1,88
AND,1,1,2,,3,99,1,EURO,0,1,1
AND,1,1,4,,2,99,1,EURO,0,1,5
AND,1,1,5,,2,99,1,EURO,0,1,53
AND,1,1,7,,2,99,1,EURO,0,1,242
AND,1,1,8,,2,99,1,EURO,0,1,6
AND,1,1,9,,1,99,1,EURO,0,1,103
AND,1,2,1,,3,99,1,EURO,0,1,8
AND,1,2,2,,3,99,1,EURO,0,1,7
AND,1,2,3,,3,99,1,EURO,0,1,12
AND,1,2,4,,2,99,1,EURO,0,1,8
AND,1,2,5,,2,99,1,EURO,0,1,390
AND,1,2,7,,2,99,1,EURO,0,1,20
AND,1,2,8,,2,99,1,EURO,0,1,10
AND,1,2,9,,1,99,1,EURO,0,1,4
AND,1,3,1,,3,0,1,EURO,0,1,18
AND,1,3,2,,3,0,1,EURO,0,1,63
AND,1,3,3,,3,0,1,EURO,0,1,533
AND,1,3,4,,2,1,1,EURO,0,1,4
AND,1,3,5,,2,1,1,EURO,0,1,10
AND,1,3,6,,2,1,1,EURO,0,1,5
AND,1,3,7,,2,1,1,EURO,0,1,59
AND,1,3,,USA_43,2,1,1,EURO,0,1,142
AND,1,99,4,,2,99,1,EURO,0,1,3
AND,2,1,4,,2,99,1,EURO,0,1,2
AND,2,1,5,,2,99,1,EURO,0,1,420
AND,2,1,9,,1,99,1,EURO,0,1,4
AND,2,1,,USA_49,2,99,1,EURO,0,1,10
AND,2,2,1,,3,99,1,EURO,0,1,3
AND,2,2,2,,3,99,1,EURO,0,1,7
AND,2,2,3,,3,99,1,EURO,0,1,9
AND,2,2,4,,2,99,1,EURO,0,1,4
AND,2,2,5,,2,99,1,EURO,0,1,115
AND,2,2,8,,2,99,1,EURO,0,1,5
AND,2,2,9,,1,99,1,EURO,0,1,9
AND,2,2,,USA_39,2,99,1,EURO,0,1,127
AND,2,2,,USA_41,2,99,1,EURO,0,1,22
AND,2,2,,USA_43,2,99,1,EURO,0,1,11
AND,2,3,1,,3,0,1,EURO,0,1,21
AND,2,3,2,,3,0,1,EURO,0,1,126
AND,2,3,3,,3,0,1,EURO,0,1,182
AND,2,3,4,,2,1,1,EURO,0,1,149
AND,2,3,5,,2,1,1,EURO,0,1,6
AND,2,3,7,,2,1,1,EURO,0,1,1
AND,2,3,9,,1,1,1,EURO,0,1,3
AND,2,3,,USA_29,3,0,1,EURO,0,1,29
AND,2,99,2,,3,99,1,EURO,0,1,1
AND,99,2,8,,2,99,1,EURO,0,1,13
ANT,1,1,0,,99,99,1,SCAC,0,1,108
ANT,1,1,1,,3,99,1,SCAC,0,1,37
ANT,1,1,2,,3,99,1,SCAC,0,1,17
ANT,1,1,3,,3,99,1,SCAC,0,1,287
ANT,1,1,4,,2,99,1,SCAC,0,1,365
ANT,1,1,5,,2,99,1,SCAC,0,1,1081
ANT,1,1,7,,2,99,1,SCAC,0,1,1020
ANT,1,1,8,,2,99,1,SCAC,0,1,885
ANT,1,1,9,,1,99,1,SCAC,0,1,2076
ANT,1,1,,USA_27,3,99,1,SCAC,0,1,9
ANT,1,1,,USA_35,2,99,1,SCAC,0,1,12
ANT,1,1,,USA_39,2,99,1,SCAC,0,1,51
ANT,1,1,,USA_41,2,99,1,SCAC,0,1,302
ANT,1,1,,USA_43,2,99,1,SCAC,0,1,122
ANT,1,1,,USA_47,2,99,1,SCAC,0,1,226
ANT,1,1,,USA_49,2,99,1,SCAC,0,1,13
ANT,1,1,,USA_51,2,99,1,SCAC,0,1,38
ANT,1,1,,USA_53,2,99,1,SCAC,0,1,55
ANT,1,2,0,,99,99,1,SCAC,0,1,181
ANT,1,2,1,,3,99,1,SCAC,0,1,243
ANT,1,2,2,,3,99,1,SCAC,0,1,786
ANT,1,2,3,,3,99,1,SCAC,0,1,1611
ANT,1,2,4,,2,99,1,SCAC,0,1,581
ANT,1,2,5,,2,99,1,SCAC,0,1,1539
ANT,1,2,6,,2,99,1,SCAC,0,1,125
ANT,1,2,7,,2,99,1,SCAC,0,1,1070
ANT,1,2,8,,2,99,1,SCAC,0,1,541
ANT,1,2,9,,1,99,1,SCAC,0,1,955
ANT,1,2,,USA_11,3,99,1,SCAC,0,1,146
ANT,1,2,,USA_15,3,99,1,SCAC,0,1,32
ANT,1,2,,USA_19,3,99,1,SCAC,0,1,22
ANT,1,2,,USA_27,3,99,1,SCAC,0,1,38
ANT,1,2,,USA_33,2,99,1,SCAC,0,1,190
ANT,1,2,,USA_35,2,99,1,SCAC,0,1,438
ANT,1,2,,USA_37,2,99,1,SCAC,0,1,82
ANT,1,2,,USA_39,2,99,1,SCAC,0,1,44
ANT,1,2,,USA_41,2,99,1,SCAC,0,1,353
ANT,1,2,,USA_43,2,99,1,SCAC,0,1,278
ANT,1,2,,USA_47,2,99,1,SCAC,0,1,87
ANT,1,2,,USA_49,2,99,1,SCAC,0,1,80
ANT,1,2,,USA_51,2,99,1,SCAC,0,1,146
ANT,1,2,,USA_53,2,99,1,SCAC,0,1,665
ANT,1,3,0,,99,99,1,SCAC,0,1,36
ANT,1,3,1,,3,0,1,SCAC,0,1,518
ANT,1,3,2,,3,0,1,SCAC,0,1,2587
ANT,1,3,3,,3,0,1,SCAC,0,1,599
ANT,1,3,4,,2,1,1,SCAC,0,1,884
ANT,1,3,5,,2,1,1,SCAC,0,1,240
ANT,1,3,7,,2,1,1,SCAC,0,1,213
ANT,1,3,8,,2,1,1,SCAC,0,1,120
ANT,1,3,9,,1,1,1,SCAC,0,1,48
ANT,1,3,,USA_11,3,0,1,SCAC,0,1,717
ANT,1,3,,USA_13,3,0,1,SCAC,0,1,189
ANT,1,3,,USA_15,3,0,1,SCAC,0,1,337
ANT,1,3,,USA_17,3,0,1,SCAC,0,1,210
ANT,1,3,,USA_19,3,0,1,SCAC,0,1,81
ANT,1,3,,USA_21,3,0,1,SCAC,0,1,26
ANT,1,3,,USA_25,3,0,1,SCAC,0,1,102
ANT,1,3,,USA_27,3,0,1,SCAC,0,1,89
ANT,1,3,,USA_29,3,0,1,SCAC,0,1,328
ANT,1,3,,USA_37,2,1,1,SCAC,0,1,129
ANT,1,3,,USA_41,2,1,1,SCAC,0,1,335
ANT,1,3,,USA_45,2,1,1,SCAC,0,1,24
ANT,1,3,,USA_47,2,1,1,SCAC,0,1,131
ANT,1,3,,USA_49,2,1,1,SCAC,0,1,43
ANT,1,3,,USA_51,2,1,1,SCAC,0,1,18
ANT,1,3,,USA_53,2,1,1,SCAC,0,1,280
ANT,1,99,7,,2,99,1,SCAC,0,1,59
ANT,1,99,8,,2,99,1,SCAC,0,1,34
ANT,1,99,9,,1,99,1,SCAC,0,1,64
ANT,2,1,1,,3,99,1,SCAC,0,1,47
ANT,2,1,2,,3,99,1,SCAC,0,1,31
ANT,2,1,3,,3,99,1,SCAC,0,1,124
ANT,2,1,4,,2,99,1,SCAC,0,1,374
ANT,2,1,5,,2,99,1,SCAC,0,1,1109
ANT,2,1,8,,2,99,1,SCAC,0,1,149
ANT,2,1,9,,1,99,1,SCAC,0,1,950
ANT,2,1,,USA_21,3,99,1,SCAC,0,1,63
ANT,2,1,,USA_37,2,99,1,SCAC,0,1,54
ANT,2,1,,USA_41,2,99,1,SCAC,0,1,34
ANT,2,1,,USA_43,2,99,1,SCAC,0,1,17
ANT,2,1,,USA_51,2,99,1,SCAC,0,1,22
ANT,2,2,1,,3,99,1,SCAC,0,1,24
ANT,2,2,2,,3,99,1,SCAC,0,1,290
ANT,2,2,3,,3,99,1,SCAC,0,1,704
ANT,2,2,4,,2,99,1,SCAC,0,1,1615
ANT,2,2,5,,2,99,1,SCAC,0,1,3559
ANT,2,2,7,,2,99,1,SCAC,0,1,1
ANT,2,2,8,,2,99,1,SCAC,0,1,73
ANT,2,2,9,,1,99,1,SCAC,0,1,397
ANT,2,2,,USA_11,3,99,1,SCAC,0,1,45
ANT,2,2,,USA_13,3,99,1,SCAC,0,1,78
ANT,2,2,,USA_21,3,99,1,SCAC,0,1,236
ANT,2,2,,USA_23,3,99,1,SCAC,0,1,33
ANT,2,2,,USA_27,3,99,1,SCAC,0,1,16
ANT,2,2,,USA_29,3,99,1,SCAC,0,1,258
ANT,2,2,,USA_31,2,99,1,SCAC,0,1,535
ANT,2,2,,USA_35,2,99,1,SCAC,0,1,219
ANT,2,2,,USA_37,2,99,1,SCAC,0,1,159
ANT,2,2,,USA_39,2,99,1,SCAC,0,1,127
ANT,2,2,,USA_41,2,99,1,SCAC,0,1,187
ANT,2,2,,USA_43,2,99,1,SCAC,0,1,293
ANT,2,2,,USA_51,2,99,1,SCAC,0,1,43
ANT,2,3,1,,3,0,1,SCAC,0,1,250
ANT,2,3,2,,3,0,1,SCAC,0,1,3112
ANT,2,3,3,,3,0,1,SCAC,0,1,992
ANT,2,3,4,,2,1,1,SCAC,0,1,598
ANT,2,3,5,,2,1,1,SCAC,0,1,424
ANT,2,3,8,,2,1,1,SCAC,0,1,85
ANT,2,3,9,,1,1,1,SCAC,0,1,480
ANT,2,3,,USA_11,3,0,1,SCAC,0,1,356
ANT,2,3,,USA_13,3,0,1,SCAC,0,1,316
ANT,2,3,,USA_15,3,0,1,SCAC,0,1,199
ANT,2,3,,USA_17,3,0,1,SCAC,0,1,38
ANT,2,3,,USA_19,3,0,1,SCAC,0,1,16
ANT,2,3,,USA_21,3,0,1,SCAC,0,1,219
ANT,2,3,,USA_23,3,0,1,SCAC,0,1,34
ANT,2,3,,USA_25,3,0,1,SCAC,0,1,339
ANT,2,3,,USA_27,3,0,1,SCAC,0,1,25
ANT,2,3,,USA_29,3,0,1,SCAC,0,1,397
ANT,2,3,,USA_37,2,1,1,SCAC,0,1,47
ANT,2,3,,USA_39,2,1,1,SCAC,0,1,1018
